x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
1.12,0.12003869531054906,0.16388699428140915,0.3940734257159938,0.6767330597740222,0.9902811466411241,1.323629849495729,1.6700781734407957,2.0253642624483477,2.386700031621413,2.752223632178128,3.120670672972437,3.4911701060903506,3.8631143842327123,4.236075194546218,4.60974781024321,4.983913765109444,5.358415463090115,5.733138684289386,6.108000389978496,6.482940130420489,6.857913931737598,7.232889907811829,7.60784508473282,7.982763085720331
1.2,0.20003958067228234,0.2450017539921384,0.48643104511522867,0.7874347223178355,1.123131446965369,1.480630762827718,1.8523649919983773,2.2336146589388703,2.621330635599957,3.0134941167500044,3.4087429193583647,3.806143565547221,4.205047993977731,4.605001331455643,5.005681358963261,5.406858104548549,5.808366466003364,6.210087412773775,6.611934922445944,7.0138468031556584,7.415778181978293,7.8176968434845096,8.219579865568189,8.621411173691897
1.28,0.2800413657242335,0.3270455671781964,0.5808411183476602,0.8998458520400081,1.2572484613486643,1.6385686341406478,2.03535890596766,2.4424111341340264,2.8563921856833434,3.275111300001561,3.6970988438470704,4.1213526072700635,4.547179815983608,4.9740961758591515,5.401759984487705,5.82992835022111,6.258427642053908,6.687133266683772,7.115955656409178,7.5448304520089104,7.9737115554208025,8.40256616890567,8.831371223754385,9.260110790527483
1.36,0.36004344854802933,0.4094137334405817,0.6763126630254165,1.0133106263768539,1.3922169931166153,1.7971681513329731,2.218867884051389,2.6516138634919746,3.091779233419317,3.5369933410207053,3.9856733994955373,4.436744490168813,4.889466355306719,5.343323330758045,5.797952840779054,6.2530980681940695,6.708576114660248,7.164256274229227,7.620045019053875,8.075875505705273,8.531700166200881,8.987485429360351,9.443207929146398,9.898851761254615
1.44,0.4400456662667541,0.4919321609870558,0.7723995382437152,1.1274672452436079,1.5277837120119033,1.9562514144629097,2.4027632446088347,2.8611267879798756,3.327418019115716,3.7990822095609,4.274419972515295,4.7522810971965725,5.231875958766301,5.712656155487085,6.1942372402291905,6.676347735149391,7.158794927180323,7.641441585515716,8.124189908257692,8.606970326135519,9.089733613323608,9.572445277623311,10.055081538709997,10.537626423919177
1.52,0.5200479564756407,0.5745323317997935,0.8688735083414477,1.2421012063699806,1.6637859309366543,2.115698644002329,2.5869556593551875,3.0708818018447124,3.563255436496571,4.061335634368681,4.563304296766404,5.067934202604557,5.57438504642398,6.082074705029089,6.590596125699627,7.099662620002084,7.60907124529343,8.118677930219443,8.62838035636038,9.138106040618231,9.647803952238014,10.157438561894834,10.666985582543884,11.176428898980815
1.5999999999999999,0.6000502901204255,0.6571818621808974,0.9656062965064537,1.3570777914480936,1.8001146698749775,2.27542637288067,2.771381245456222,3.28082930936775,3.7992522960422845,4.323722104902133,4.852300625844559,5.383682463067127,5.916975694620344,6.451563752567719,6.987016427056645,7.523031399325866,8.05939517661519,8.595956600717972,9.132608646013495,9.669275766772556,10.205905010237295,10.742459717103193,11.278915019383813,11.81525459955873
1.68,0.6800526518438179,0.7398634697761199,1.062520464072018,1.472308339629951,1.9366943099962919,2.435374722329213,2.9559931427852177,3.490932355616119,4.035379057337558,4.586217658399672,5.141389243991778,5.699509442892694,6.2596340374691595,6.82111147324568,7.3834879612603315,7.946445226360218,8.509758973771108,9.073270763112603,9.636868709241307,10.20047408420698,10.764031918681496,11.327504348053717,11.890865862959492,12.45409989473106
1.76,0.7600550327649946,0.82256709372409,1.1595665722390882,1.587732209126446,2.073470797994033,2.595499654225291,3.140756217364108,3.7011628511723305,4.271613037774768,4.848803751352494,5.430554800339491,6.015402281588029,6.602349181003508,7.1907085449770225,7.780002677341855,8.369897089293026,8.960156483113813,9.550614979118901,10.141155709265117,10.731696665973192,11.322180785957205,11.91256893741212,12.502834919774054,13.09296187285327
1.84,0.8400574273911273,0.9052864808337179,1.2567116082854901,1.703306564532889,2.2104045025955905,2.7557680772356496,3.3256436204643367,3.9114990703406245,4.5079365353894545,5.111465811762908,5.7197851657303875,6.331350772772562,6.945112448036239,7.56034751997101,8.176554126429377,8.793381359160223,9.410582755092546,10.027984867205383,10.64546574338589,11.262940016133985,11.880348464140889,12.49765063698682,13.114819601381763,13.731838171870917
1.9200000000000002,0.9200598321424104,0.9880175404888772,1.353932701558665,1.819000311240717,2.347465723264475,2.9161546555925986,3.5106344888574226,4.121923949448357,4.744335535239878,5.374192231355817,6.009070630560181,6.647346713660832,7.28791684197942,7.930022376477534,8.573137082301333,9.21689346508723,9.86103376356694,10.505376857867953,11.149795627929283,11.794201279438491,12.438532379475934,13.082747115849479,13.726817787589285,14.370726855501587
