x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
-0.0,0.9919117539075224,0.9919117539075218,0.9919117539075226,0.9919117539075223,0.9919117539075234,0.9919117539075237,0.9919117539075222,0.991911753907524,0.9919117539075226,0.9919117539075253,0.9919117539075245,0.9919117539075228,0.9919117539075255,0.9919117539075258,0.9919117539075238,0.9919117539075242,0.9919117539075237,0.9919117539075237,0.991911753907526,0.9919117539075253,0.9919117539075252,0.9919117539075242,0.9919117539075262,0.9919117539075255
0.08,0.918866979305404,0.9125566550536758,0.9125566550536743,0.9125566550536705,0.9125566550536752,0.9125566550536802,0.9125566550536793,0.9125566550536822,0.9125566550536843,0.9125566550536779,0.9125566550536804,0.9125566550536808,0.9125566550536823,0.9125566550536856,0.9125566550536818,0.912556655053678,0.9125566550536812,0.9125566550536832,0.9125566550536788,0.9125566550536808,0.9125566550536799,0.9125566550536803,0.9125566550536722,0.9125566550536761
0.16,0.8454837524315136,0.8332013294042259,0.8332013294042251,0.8332013294042271,0.8332013294042246,0.8332013294042298,0.8332013294042316,0.8332013294042343,0.8332013294042329,0.8332013294042312,0.833201329404231,0.8332013294042319,0.8332013294042325,0.8332013294042306,0.8332013294042308,0.833201329404216,0.8332013294042232,0.8332013294042264,0.8332013294042274,0.8332013294042288,0.8332013294042317,0.833201329404234,0.8332013294042241,0.8332013294042266
0.24000000000000002,0.771747896559183,0.753845705196502,0.7538457051965027,0.7538457051965084,0.753845705196504,0.7538457051965093,0.7538457051965097,0.7538457051965101,0.7538457051965122,0.7538457051965077,0.7538457051965035,0.7538457051965096,0.7538457051965055,0.7538457051965058,0.7538457051965045,0.7538457051964977,0.7538457051965053,0.7538457051965067,0.7538457051965126,0.7538457051965076,0.7538457051965075,0.7538457051965145,0.7538457051965053,0.7538457051965067
0.32,0.6976319039213394,0.6744896768144346,0.6744896768144335,0.6744896768144346,0.6744896768144353,0.674489676814438,0.6744896768144373,0.6744896768144403,0.6744896768144313,0.6744896768144318,0.674489676814429,0.674489676814435,0.6744896768144385,0.6744896768144395,0.6744896768144403,0.6744896768144226,0.6744896768144327,0.6744896768144418,0.6744896768144393,0.6744896768144447,0.6744896768144486,0.6744896768144512,0.7172420738014342,0.7972415037317875
0.39999999999999997,0.623090053905273,0.5951330821505539,0.5951330821505525,0.5951330821505527,0.5951330821505547,0.5951330821505507,0.5951330821505567,0.5951330821505595,0.595133082150554,0.5951330821505536,0.595133082150547,0.5951330821505567,0.595133082150561,0.5951330821505608,0.5951330821505603,0.5951330821505418,0.5951330821505593,0.6265566304754866,0.7176658353819718,0.8142266621332976,0.9146485695935239,1.0178965456561968,1.1232925609677435,1.2303822610343587
0.48000000000000004,0.5480480669946941,0.5157756589898862,0.5157756589898858,0.5157756589898923,0.5157756589898891,0.5157756589898851,0.515775658989888,0.5157756589898905,0.5157756589898884,0.5157756589898862,0.5157756589898852,0.5157756589898892,0.5157756589898946,0.5157756589898914,0.5881713290496393,0.6919363142421797,0.8030909328361298,0.9193998791607227,1.039484408022011,1.16247268202447,1.287788924544469,1.4150342999185586,1.543919920673978,1.6742283489752525
0.56,0.47237955892302963,0.43641695357888655,0.43641695357888527,0.4364169535788875,0.43641695357888366,0.4364169535788851,0.4364169535788858,0.43641695357888893,0.43641695357888854,0.4364169535788831,0.4364169535788797,0.47085529861565295,0.5767659204398937,0.6950349430243782,0.8215297304347101,0.9538531097331673,1.0905849027872103,1.2308294726402171,1.3739810002777038,1.5196032373467756,1.6673659176254179,1.8170094139933233,1.9683239343143608,2.1211365203355603
0.64,0.3958405661132268,0.3570561064953959,0.3570561064953975,0.3570561064953954,0.3570561064953983,0.3570561064953964,0.35705610649539593,0.3570561064954016,0.3570561064954027,0.4017036590596412,0.5130815132403206,0.6401661554975938,0.7774723026049528,0.9220573899855761,1.072252882413844,1.2270123077882285,1.3856136622647415,1.547520724500166,1.712314169070452,1.8796545569366783,2.0492607500601934,2.2208962788459665,2.394360083808245,2.5694798214598107
0.72,0.31778524854079476,0.2776912680503524,0.27769126805035255,0.2776912680503508,0.27769126805034944,0.2776912680503485,0.2776912680503522,0.30110283450199354,0.40813557723143806,0.5371606180150397,0.6798218671648193,0.8320566414815905,0.991722985637178,1.1575058868150583,1.328487954686077,1.5039720223170394,1.68339986506818,1.866310382485044,2.052315486518574,2.2410846917717793,2.432334382475066,2.6258198168355054,2.821328864862943,3.018676923680392
