x1,x2,x3,x4,x5,x6,x7,x8
9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659
9175.216531473088,8214.038159133,7253.38453981873,6292.960846818129,5333.648356635239,4375.751087217977,3420.4081583640973,2470.4650479458514
9306.00219682655,7524.594867626526,5936.23017247745,4541.897172292808,3341.9848200908023,2338.9509430488147,1537.8472412083295,950.7518996894325
9566.2170695049,7033.337597436826,5012.49670334248,3446.0348754659085,2278.381473605211,1454.8626348011232,922.7461260316604,627.7394663336773
9482.555959019857,6247.449644244745,3929.7194367529046,2337.8827752576044,1306.6650523080118,701.3910010372065,420.2521375413677,352.82883801137007
9144.181219071865,5286.347762850102,2813.5047307307145,1324.782512400786,544.479437837823,362.9610634328138,449.11212547150944,513.9110626838607
9493.431400000161,5110.28014888416,2610.204823523376,1301.208236845355,711.9826825388392,513.1380934171289,472.71074716192607,482.70895429697634
9653.389393035515,4760.027960810642,2254.4284727770328,1094.3039486272273,645.9106743069569,520.9822352783199,506.5079341967837,524.7572798547692
9641.564458712222,4278.8277303313225,1814.663356691065,816.4717889821816,500.29517563586,426.5089086708193,410.5954325165802,409.61312467520474
9521.676437320875,3731.5250744469477,1345.2382826776484,534.2125527254108,403.050470706445,422.3724339872502,448.9868023337348,473.6313126167984
9582.881624780264,3422.19439765107,1148.7344318175378,464.8992237253934,340.30242695030825,321.02222731394113,311.2269430620291,305.39970136989984
9274.66245428897,2778.2539389330127,669.6790698492597,362.75661536908285,436.0830495397527,462.8682904460611,472.18055369953674,478.7467155325826
9473.53253606416,2714.448411500761,800.2175720858678,489.24335762038396,475.8386676827293,483.1997329043892,495.66437637729246,510.8295610965713
9465.43223134553,2428.550767807791,618.8516149299871,353.72079191464536,349.4617232833885,362.0257963822153,377.4006735595417,391.5322340375794
9209.337054038502,1947.2984538557648,439.6710593315721,464.2918052945969,498.0144270251459,509.54233794559707,519.0664610822441,529.777942258961
9345.915366022096,1901.4564003922515,536.9986862292033,502.40397448391315,531.2729320083047,556.079095915342,579.6157723449943,603.49304237878
9617.676581335863,1975.9697210310246,616.3969951636531,478.244368951012,484.3012107000464,506.4532545669399,531.667142482281,556.9048620995686
9441.574628909624,1605.0862304779232,402.99454155157025,349.69245754657095,350.20973453233205,353.4352167399519,365.2967774922432,390.08838889190474
9432.209534731315,1438.2019392678526,359.1332441662324,334.19010652537344,345.077267138245,355.47472936707334,367.1735165530537,382.65911272018866
9092.72632902781,963.4428000949113,350.1709933659855,445.86145528933355,462.58239194209705,471.5510994915242,479.74757699501697,487.4815207527486
