x1,x2,x3,x4,x5,x6,x7,x8
9626.750678068733,9626.750678068733,9626.750678068733,9626.750678068733,9626.750678068733,9626.750678068733,9626.750678068733,9626.750678068733
9175.678079111069,8584.341652939478,8009.342196572955,7453.7541634436675,6922.596246474695,6422.047435567366,5959.628763964218,5544.450724937015
9306.298060165063,8144.296239035784,7038.682297133755,6011.6289866553525,5042.768129202918,4173.980167978054,3606.165382855668,3135.664087994134
9566.957516041693,7828.653743339861,6228.678670162502,4763.270411058715,3447.803635206109,2451.6944126113713,2074.8199110030428,2399.8033653625816
9483.0202489718,7198.975308122379,5119.49146853359,3263.749420409985,1995.662078508199,1628.8521350356664,2633.436096522899,2942.97710706578
9144.352690206453,6329.957174400815,3889.6445526768316,2097.787142830037,1695.05475668863,2478.4389613985954,2532.6666714042262,3080.3493429239757
9494.002810386366,6169.907742492949,3299.0552681514187,1294.9285726551345,1562.011595869451,1759.3649661971976,2505.272714566291,2879.293155238435
9653.245951480703,5763.366511778362,2536.016780921813,974.7902232567286,1494.3583040406804,2011.8001429407082,1908.8412274131542,2339.4433845581793
9641.69013683005,5263.60767324594,1795.930900391384,1254.9397497826076,1563.97150301778,2014.7704705906765,2501.3608972166858,2789.058371375889
9522.030801379617,4653.018263436494,1201.3873909457511,1233.2336126920568,1567.9871080415646,1719.6011933798018,1941.5038264931604,2293.1452438030046
9583.689758484412,4240.778860568451,728.8974793696735,1180.0024548044032,1461.665489036178,1907.756202475492,2362.7029570872,2798.7986430872706
9275.053659112404,3471.928783319424,838.6294818243439,1296.1122718211836,1750.3797642317195,2063.2206654395663,2251.070487525033,2759.0803327962008
9473.805065918374,3265.6875889439434,902.0631697838214,1126.0289129059488,1404.1698812156892,1886.446629942464,2416.0829658030416,3016.167895035752
9466.343136557116,2797.379374531033,832.8206191167903,1038.1268259091473,1760.741576667246,1879.4373870994923,2021.2821153884574,2450.873288170228
9209.435097927484,2135.1048613268877,879.499132495198,1193.2900520938847,1569.7853617745843,2088.485080111564,2891.997220476761,3191.350487723348
9345.924046871529,1907.2813039445577,1135.7882524833012,1327.8695709869176,1628.7259869981547,1960.120137274977,2362.6720271193726,2767.515773105207
9617.663598899422,1670.576972442432,724.9980012725019,1067.146473862342,1346.0743573087125,1653.5706779874386,2285.133271509262,2729.094478470388
9442.010728676238,1258.3354248003625,1087.545384025702,1489.0986608052365,1810.5212947128448,2243.156923471085,2454.800016709555,2967.838691874164
9433.119278085069,898.324606701292,845.6655664069277,956.9771225350739,1200.0053377540464,1729.1899143177627,2335.6606699510317,2706.5184996771764
9093.260428393538,631.259319902037,928.7762013774532,1288.675447971391,1808.4648856750275,1990.8837330232313,2079.5159647825963,2494.2607339383385
