x1,x2,x3,x4,x5,x6,x7,x8
9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199
9175.204212165205,6811.095616670946,4450.520894821467,2104.9840993876796,512.9815629786096,2702.8648266925748,5055.214582837891,7417.187797342446
9306.149960855744,5311.291467540077,2507.237102338887,961.3709216541176,624.8159671904049,1064.1394050689732,2788.8757007067506,5756.455326101837
9566.850533360946,4323.878730367309,1660.333094490957,715.84486050026,537.733533202074,364.15878575495344,990.7414757485568,3848.6285129181797
9482.457501722012,3277.675414391934,1029.9885073163725,587.0977839257182,507.520749879949,480.1114112783274,693.2011486506108,2918.2192484255906
9144.501390623853,2283.3092182195446,716.5671340197032,618.7328490085343,560.7890117657802,509.8470541343723,624.9898276695283,2376.05145332338
9493.652562167877,2221.3111531626587,919.2666734481601,748.7449598957243,720.30282949348,730.7600616114634,859.1808078056308,2260.476995521205
9653.042241495163,1951.0058233410205,815.1329544637731,615.775338783772,504.6648944901295,419.6895759609572,389.5962934585598,1399.623314215537
9641.404217310266,1713.5539206182614,878.9748607404465,722.3166200125779,655.4485658176081,629.9444633043618,633.560982736013,1250.8667248882446
9521.95313847666,1322.7713026463698,623.7487617552456,473.8570154949123,400.8730749738927,357.85688681427985,332.61528892052183,841.3936120817611
9583.203674986975,1321.5545950112285,759.8430036663954,624.9119546498682,565.128105525804,542.6584412146582,554.9309534015549,926.3895525409982
9274.618618898054,953.9434059259189,584.3012922725134,482.90498821444254,441.4099941454946,431.57053741825285,444.89920130478606,814.5506760486828
9473.690866135614,1168.2474469788267,794.2438319242683,701.4929868935601,678.0804272337716,694.2327034604766,745.3902300123407,1056.8166082308662
9465.719283743909,1166.7242415056912,798.716502508486,655.7954548349392,563.9714925227124,499.5611092881488,474.0615961028601,683.4731892098703
9209.205128283065,868.1397711022928,565.640830322038,457.4940912496162,415.68173287991124,395.8946433017302,376.45180232881404,466.39535918040775
9345.769580715816,1041.3436657092357,751.9759273834086,661.3679259084395,635.0454019504441,638.0402475901411,638.0775472913849,575.9595804400212
9617.384950820939,1245.4448214375013,931.3681245355594,809.0136862927277,728.9442372068854,659.3905535729662,599.1746772640038,618.2602195417979
9441.947032607597,1113.8785654515502,767.8912709690383,608.718280755116,526.4162793912237,493.2688341477726,490.90811536031333,560.4538107649723
9432.072953947558,1008.0141937883978,654.658464461769,498.11359978710385,419.0165886894347,386.58853220309084,389.51868944799605,481.4146074104199
9092.72138742771,909.9555851012447,634.4878898041743,522.4051811518939,469.97077574874544,456.23617407421267,482.79398281488955,607.5570493328528
