x1,x2,x3,x4,x5,x6,x7,x8
9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199
9175.204212165205,5750.959758348181,3289.028040174521,4174.49343981737,7273.01927424501,10827.207535769172,14506.012978220382,18234.431942636427
9306.149960855744,2821.6478525268963,3202.1758095122486,5509.463327745949,9996.633612885118,10303.069335168624,10654.438924328851,11047.70199648775
9566.850533360946,698.7692978800558,3951.043399082945,4826.871520263029,6716.514754050117,10184.540901100343,13799.182081966726,17469.854009389215
9482.457501722012,1315.7002080840384,2694.3854118238423,4964.637659952748,10302.018006656936,10620.66570958399,10977.646249442314,11369.002655405155
9144.501390623853,2406.6771073411173,4335.287671503032,5539.144703878517,7049.166955253546,10510.25904919744,14104.77811335466,17751.376014062174
9493.652562167877,1251.8453723746188,2641.9452100778644,4594.226879862591,10694.565924210581,11144.530403275905,11633.798898956851,12101.264466659843
9653.042241495163,2703.565736372709,4338.04452758926,5730.736374032721,6249.703141556132,9581.852420600866,13084.881695186534,16671.649113178297
9641.404217310266,1414.1817768145233,2431.4748908687466,4238.731272233092,10936.326222319658,11380.562931860377,11858.194736770398,12325.310334230964
9521.95313847666,2758.2215861684003,4484.340841706302,6144.6701666617355,6241.9749160775755,9533.277266777837,13002.210685024136,16571.07907196654
9583.203674986975,1244.1634360968974,2313.8404786132996,3923.9234544387336,10954.99144864253,11412.427158863225,11897.727053378552,12374.84386625015
9274.618618898054,2541.7349459523007,4604.738021219239,6291.650795785376,6388.506676042707,9669.988224416318,13118.504309980824,16663.900511558713
9473.690866135614,1351.9940758192747,2245.3001213649445,3785.352097713318,10964.81800519756,11443.117104310966,11946.05151046136,12441.95161508058
9465.719283743909,2550.157902976516,4716.9205901194555,6672.0894025507205,6383.05915951395,9577.000736715829,12970.759559686341,16471.47727408529
9209.205128283065,1553.596034651609,2664.5918619775703,3898.146230947443,10889.166660780844,11405.101708775983,11940.175486452936,12469.489008372491
9345.769580715816,2505.2313978656916,4496.410788981584,6569.168652790854,6223.071105502035,9419.185630193078,12804.155740757009,16283.61524891545
9617.384950820939,1795.6858012305167,2323.220550867836,3701.6220176642073,11328.137321287892,11845.264795161023,12380.905444113421,12912.752683621773
9441.947032607597,2367.0846423173907,4705.940024817092,6636.998825724117,6194.3717647007015,9327.695811538277,12670.521032034238,16115.111697520038
9432.072953947558,1332.504989423091,2526.909795763776,3707.7409417282597,11276.980057406363,11822.81083054517,12385.281576083737,12944.216929018718
9092.72138742771,2686.834280080183,4426.885763263843,6682.339996516313,6318.581286486675,9473.855586328866,12812.363051887494,16242.052251757366
