x1,x2,x3,x4,x5,x6,x7,x8
9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199,9626.69714337199
9175.204212165205,7783.844883232204,6516.069836674288,5458.8088939872105,4754.735184039229,4569.752010809806,4962.888034067888,5817.313344124371
9306.149960855744,6617.089539470818,4372.383898370692,3201.834746652514,3737.721962882381,4966.780014561205,6887.353764986126,8226.690591116076
9566.850533360946,5616.095123723628,2678.2655299393746,2523.3742454121816,4343.878709476561,4805.798813581536,4951.351125310169,5769.13904160972
9482.457501722012,4345.825324473524,1798.9117340474845,3108.570010136379,3374.5253686828655,4737.775885229444,6456.393036764385,7924.433938078633
9144.501390623853,3055.182841810684,2307.9043139776677,3208.0222275723945,5145.747418719045,5641.221478697396,6298.410338207324,7331.812526663425
9493.652562167877,2301.250545401714,2057.2201104547744,3130.662511377081,3421.654987033631,4614.487128544673,6253.730694776504,7749.343128363902
9653.042241495163,1671.5881560438113,1842.8793532845139,2566.7359422412515,4177.3477401584705,4847.781020560131,5137.846094029703,5817.837593175356
9641.404217310266,1024.3005886778242,2157.06717063841,3090.800141766397,3596.6406662746895,4954.28589935739,6605.419118330223,8158.460372148399
9521.95313847666,1100.094107678738,1711.1861297446387,2575.0551094712537,4055.368645033483,4636.35969253275,4940.892727816725,5653.046916717038
9583.203674986975,859.86781378538,2040.8401503993794,2920.586148163099,3453.948531678927,4652.086244860402,6238.617911147493,7725.371219446664
9274.618618898054,1208.4819129059233,2079.519813951939,3095.332370339913,4706.918863001645,5366.289545655236,6013.1908548691645,7038.892365596556
9473.690866135614,1037.6783476517787,2152.4713900797815,3195.0363062374113,3638.0288191177788,4796.994533969274,6341.7552844548245,7692.971426117516
9465.719283743909,948.7491466817719,1833.2584197069466,2620.129389217223,4175.867859158056,4745.291258773292,5107.784422545745,5788.96767297517
9209.205128283065,1103.0084924908797,2212.2275685004397,3219.4840143966053,3821.2134244975737,5163.983545502336,6816.934920735417,8299.011005576227
9345.769580715816,1162.557878477092,1847.6865100297157,2846.5068257652,4051.4581180545874,4661.413263400511,5044.464942035875,5813.770995925994
9617.384950820939,806.5169074142577,1731.8918699985115,2838.9561973694344,3364.4485498592503,4565.204660565692,6158.037983498802,7676.898020004877
9441.947032607597,1158.6704575088188,2221.9757739919196,3203.124297886312,4679.720628896289,5594.394404137172,6225.656164406471,7234.595393575314
9432.072953947558,1060.497668484487,1778.2174969953787,2867.6909266176417,3457.825944922281,4553.781937291243,6149.311148504616,7605.571761919371
9092.72138742771,1023.6109828925166,1941.8553230353666,2738.1175333750625,4066.149788280065,4577.343563214115,4978.715505304401,5835.128718018726
