x1,x2,x3,x4,x5,x6,x7,x8
9626.461708828205,9626.461708828205,9626.461708828205,9626.461708828205,9626.461708828205,9626.461708828205,9626.461708828205,9626.461708828205
9174.86319766069,8583.701816614153,8008.831703884956,7452.99246752153,6921.174429814835,6419.959826616978,5956.691269278532,5540.464433953655
9305.862019496228,8143.598733310437,7037.50055446593,6020.745339592859,5048.312941649053,4193.493125206824,3681.3936738257185,3221.575851489994
9566.437218369661,7827.285025341722,6230.942122988681,4762.942335527521,3467.775914099337,2636.8703752854894,2067.0274707657886,2475.527116226707
9482.502537197255,7199.79444093211,5122.283840963978,3305.904608963803,2041.8037056608305,1808.4377899693586,2754.462788690895,2991.308064050306
9143.829091037253,6332.667135193904,3879.0563867118326,2055.5174833383476,1861.561186548463,2679.6161373674317,2606.7978724539553,3283.003855634052
9493.48894805885,6168.754750140336,3311.0902559500487,1337.979363011243,1789.8550251209774,1745.4681943533208,2577.97783284549,2946.2474363055844
9653.29495890726,5769.145750639966,2573.344107835117,1097.2369712984164,1578.3755407699803,2168.091819831864,2149.6747956034596,2694.520200950597
9641.13060161243,5265.252402808232,1754.71707502075,1377.1662076926216,1721.2734372819825,1928.828514449137,2518.3449557248296,2890.3616541813226
9521.618518608568,4656.877995396426,1327.419131732047,1239.8076699574565,1458.189250115889,1988.4549856133413,2035.8439363109933,2553.635202506466
9582.920535191639,4244.0925743584485,802.3251135861678,1331.734744691375,1775.224993903142,1893.3653328978562,2414.514142056769,2875.4550087597513
9274.562999161484,3478.3718994768537,893.079520645002,1375.3779552199214,1824.1358278455969,2395.8135374391145,2414.6609399775625,3097.0600599050467
9473.382157227645,3273.305406316872,1041.684671721844,1225.1918303111745,1746.8774867984434,1946.0791078887814,2480.621678792644,3006.8368827822687
9466.11536346573,2804.6731957738252,888.280043113065,1252.8696350012501,1851.269979306123,2020.6854683024285,2164.5017375758443,2678.585677650682
9209.686319752529,2140.106969132132,869.6606422752985,1304.2217876344873,1844.0504879671512,2231.532651837406,2833.261752673032,3109.2495778508255
9345.698145560757,1945.0614402781305,1076.2835208961171,1416.8763220519359,1665.5673540446878,2077.933152449528,2422.9988547095877,2963.031371019022
9617.671697445037,1698.1796662559793,892.9277576716693,1090.204925029281,1729.4515490205904,1896.2175249045267,2317.1031096096594,2838.5890027836526
9441.523802954182,1262.6404557733133,970.0228245907406,1420.3605995839891,1701.0328724208894,2567.738007740808,2786.624547659999,3315.90227904082
9431.817215754276,915.3687744193571,921.2114717638822,1147.1484577873148,1563.0669393866804,1848.875083326267,2273.278659810833,2797.8005925500056
9092.941862964759,662.3384606932846,753.4029573638511,1354.119720309209,1615.6132779041327,2253.4988110729983,2367.387092508465,2817.924386569708
