x1,x2,x3,x4,x5,x6,x7,x8
9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659,9626.81082243659
9175.216531473088,6772.873790602121,4375.751087217977,2000.1786198989785,659.5765068619367,2907.2251583990205,5296.399570052286,7695.95714441711
9306.00219682655,5214.947880263491,2338.9509430488147,744.87186422471,501.2921273068712,1026.1232657151445,2852.8088867153047,5946.661070698101
9566.2170695049,4175.970876695272,1454.8626348011232,548.6782144798779,472.186585781592,461.1113027447401,1265.0270666200036,4230.362228343592
9482.555959019857,3054.039005792695,701.3910010372065,354.61339221029704,419.30891827397164,503.8228499282962,789.2563899610869,3155.92813633261
9144.181219071865,1966.7345028704842,362.9610634328138,533.0168953536718,584.376938693363,634.68409350233,881.0304061658694,2763.6312893605796
9493.431400000161,1840.6846297630175,513.1380934171289,495.31992168657075,587.1730825913965,700.1516602741477,925.1598145126951,2475.085913019815
9653.389393035515,1553.317170951816,520.9822352783199,539.0935779309655,654.6417240248292,878.1084379144623,1251.673540927488,2364.4899000481428
9641.564458712222,1191.9943073412485,426.5089086708193,412.2871859927453,455.4778982067148,547.070704357464,691.7836902116561,1476.5003946946063
9521.676437320875,810.4362923072197,422.3724339872502,485.82900002489816,564.7401379246027,765.0931082933535,1267.5053799557386,2442.06264874699
9582.881624780264,689.1912652765064,321.02222731394113,306.26998491882125,421.507540277188,857.6359287115062,1702.2465877849709,3149.14772575162
9274.66245428897,380.42584150017194,462.8682904460611,482.5341767340206,518.7870144811085,592.813587760005,722.999503367572,1493.8898396273366
9473.53253606416,556.7727124477755,483.1997329043892,518.5454761983635,561.0361484679199,891.2952281973865,2346.097668723281,5764.569109664808
9465.43223134553,406.59930577941213,362.0257963822153,397.5632867676911,471.45592435485537,1009.9061932101363,2373.850888916578,4589.918499908456
9209.337054038502,426.40666246051825,509.54233794559707,536.0373328169486,585.4694819059175,628.5843091325974,1302.4778034460912,5514.768413567308
9345.915366022096,491.1217130954376,556.079095915342,615.5234609971019,663.6667950306703,1206.904839080179,4512.27494403824,13199.256137249966
9617.676581335863,505.5390920613448,506.4532545669399,568.1080168385599,616.5444328139686,1214.5761011403783,2904.7001762911227,3820.135859595672
9441.574628909624,354.05983502231436,353.4352167399519,408.2489704304004,557.4641243178769,579.8581899772735,3719.943776481052,19196.639349883284
9432.209534731315,330.9718858983879,355.47472936707334,392.2846144681612,393.84550945343506,1394.4129353824128,7947.598407805644,25667.678240194153
9092.72632902781,419.6336038977555,471.5510994915242,490.26077165999754,489.4345354156018,1360.908459188865,2435.723677343692,8058.932129333549
